shipping_id,shipping_country_id,shipping_pref,order_id,delivery_id,time_id,fee_id,shipping_name01,shipping_name02,shipping_kana01,shipping_kana02,shipping_company_name,shipping_tel01,shipping_tel02,shipping_tel03,shipping_fax01,shipping_fax02,shipping_fax03,shipping_zip01,shipping_zip02,shipping_zipcode,shipping_addr01,shipping_addr02,shipping_delivery_name,shipping_delivery_time,shipping_delivery_date,shipping_delivery_fee,shipping_commit_date,rank,create_date,update_date,del_flg
125,,13,125,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-05-24 18:22:23","2017-05-24 18:22:29",0
126,,13,126,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-05-24 18:23:26","2017-05-24 18:23:31",0
127,,13,127,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-05-24 18:25:05","2017-05-24 18:25:13",0
128,,1,128,1,,1,A,A,ア,ア,,00,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-05-24 18:27:14","2017-05-24 18:27:23",0
129,,1,129,1,,1,A,A,ア,ア,,00,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-05-24 18:31:02","2017-05-24 18:31:16",0
130,,13,130,1,,13,てすとてすと,てすと,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-05-24 18:31:35","2017-05-24 18:31:44",0
131,,1,131,1,,1,A,A,ア,ア,,00,0000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-05-24 18:33:03","2017-05-24 18:33:29",0
132,,35,132,1,,35,津田,真吾,ツダ,シンゴ,真吾会社,0833,43,1482,,,,744,0005,7440005,下松市古川町,テスト,佐川急便,,,0,,,"2017-05-24 18:33:56","2017-05-24 18:34:05",0
133,,35,133,1,,35,津田,真吾,ツダ,シンゴ,真吾会社,0833,43,1482,,,,744,0005,7440005,下松市古川町,テスト,佐川急便,,,0,,,"2017-05-24 18:35:20","2017-05-24 18:35:20",0
134,,35,134,1,,35,津田,真吾,ツダ,シンゴ,真吾会社,0833,43,1482,,,,744,0005,7440005,下松市古川町,テスト,佐川急便,,,0,,,"2017-05-24 18:36:01","2017-05-24 18:36:21",0
135,,13,135,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:11:21","2017-05-29 10:11:42",0
136,,13,136,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:23:46","2017-05-29 10:24:05",0
137,,13,137,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:25:34","2017-05-29 10:25:50",0
138,,13,138,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:27:24","2017-05-29 10:31:26",0
139,,13,139,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:32:39","2017-05-29 10:32:50",0
140,,13,140,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:33:42","2017-05-29 10:33:50",0
141,,13,141,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:37:36","2017-05-29 10:37:49",0
142,,13,142,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:40:00","2017-05-29 10:40:00",0
143,,13,143,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,150,0001,1500001,渋谷区神宮前,1-1-1,佐川急便,,,0,,,"2017-05-29 10:42:12","2017-05-29 10:42:31",0
144,,13,144,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-01 19:16:55","2017-06-01 19:18:23",0
145,,13,145,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-01 19:21:11","2017-06-01 19:21:15",0
146,,13,146,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-01 19:22:07","2017-06-01 19:22:13",0
147,,18,147,1,,18,あ,あ,ア,ア,,111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2017-06-06 13:21:51","2017-06-06 13:21:51",0
148,,1,148,1,,1,あ,あ,ア,ア,,11111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2017-06-07 13:23:13","2017-06-07 13:23:13",0
149,,1,149,1,,1,あ,あ,ア,ア,,11111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2017-06-07 13:27:53","2017-06-07 13:27:53",0
150,,1,150,1,,1,あ,あ,ア,ア,,11111,1111,1111,,,,111,1111,1111111,a,a,佐川急便,,,0,,,"2017-06-07 13:28:46","2017-06-07 13:34:08",0
151,,13,151,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-07 14:36:51","2017-06-07 14:36:51",0
152,,13,152,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,5489,0488,,,,150,0044,1500044,渋谷区円山町,15-14-702,佐川急便,,,0,,,"2017-06-07 16:00:47","2017-06-07 16:00:47",0
153,,13,153,1,,13,テスト,テストテスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-12 17:57:38","2017-06-12 17:57:38",0
154,,13,154,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-12 18:39:57","2017-06-12 18:39:57",0
155,,13,155,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-12 18:43:08","2017-06-12 18:43:08",0
156,,13,156,1,,13,テスト,テスト,テスト,テスト,テスト,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-12 18:58:06","2017-06-12 18:58:06",0
157,,13,157,1,,13,上津原,剛,ウエツハラ,ゴウ,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-14 10:41:57","2017-06-14 10:42:41",0
158,,13,158,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 13:22:04","2017-06-19 13:22:17",0
159,,13,159,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 13:26:08","2017-06-19 13:27:23",0
160,,13,160,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 14:28:39","2017-06-19 14:38:20",0
161,,13,161,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 14:42:53","2017-06-19 14:42:53",0
162,,13,162,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 14:53:19","2017-06-19 14:54:15",0
163,,13,163,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 15:15:55","2017-06-19 15:16:02",0
164,,13,164,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 19:13:40","2017-06-19 19:13:58",0
165,,13,165,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 19:14:31","2017-06-19 19:14:31",0
166,,13,166,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 19:14:56","2017-06-19 19:15:15",0
167,,13,167,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 20:02:37","2017-06-19 20:02:46",0
168,,13,168,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-19 20:07:24","2017-06-19 20:07:33",0
169,,13,169,3,,,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,,世田谷区池尻,1-1-1,来店着付け,,"2017-11-11 00:00:00",,,,"2017-06-20 15:18:54","2017-06-20 15:20:21",0
170,,13,170,1,,13,小嶋,健児,コジマ,ケンジ,なし,080,8080,8080,,,,154,0004,1540004,世田谷区太子堂,1-3-36ダイナシティ三宿221,佐川急便,,,0,,,"2017-06-21 10:34:38","2017-06-21 10:35:15",0
171,,13,171,1,,13,小嶋,健児,コジマ,ケンジ,なし,080,8080,8080,,,,154,0004,1540004,世田谷区太子堂,1-3-36ダイナシティ三宿221,佐川急便,,,0,,,"2017-06-21 11:17:35","2017-06-21 11:17:45",0
172,,13,172,3,,13,小嶋,健児,コジマ,ケンジ,なし,080,8080,8080,,,,154,0004,1540004,世田谷区太子堂,1-3-36ダイナシティ三宿221,来店着付け,,,0,,,"2017-06-21 11:20:13","2017-06-21 17:36:08",0
173,,13,173,3,,,テスト,テストテスト,テスト,テスト,,090,1234,5678,,,,154,0001,,世田谷区池尻,1-1-1,来店着付け,,,,,,"2017-06-21 15:49:47","2017-06-21 15:49:47",0
174,,13,212,1,,13,小嶋,健児,コジマ,ケンジ,なし,080,8080,8080,,,,154,0004,1540004,世田谷区太子堂,1-3-36ダイナシティ三宿221,佐川急便,,,0,,,"2017-06-24 15:38:18","2017-06-24 15:38:38",0
175,,13,213,1,,13,小嶋,健児,コジマ,ケンジ,なし,080,8080,8080,,,,154,0004,1540004,世田谷区太子堂,1-3-36ダイナシティ三宿221,佐川急便,,,0,,,"2017-06-24 15:43:15","2017-06-24 15:43:15",0
176,,13,214,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-26 09:59:41","2017-06-26 09:59:48",0
177,,13,215,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-26 10:04:32","2017-06-26 10:04:32",0
178,,13,225,1,,,あ,あ,ア,ア,,111,1111,1111,,,,111,1111,,a,a,佐川急便,,,,,,"2017-06-27 13:43:04","2017-06-27 13:43:04",0
179,,13,466,1,,13,鈴木,健太郎,スズキ,ケンタロウ,,03,3419,3994,,,,154,0002,1540002,世田谷区下馬,2-26-15-802,佐川急便,,,0,,,"2017-06-27 15:07:03","2017-06-27 15:07:59",0
180,,13,468,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-06-28 22:16:39","2017-06-28 22:16:39",0
181,,13,469,1,,13,おおと,おおと,オオオ,トオト,,000,0000,0000,,,,190,0164,1900164,あきる野市五日市,222222,佐川急便,,,0,,,"2017-07-04 02:38:43","2017-07-04 02:41:35",0
182,,13,471,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-07-21 11:19:31","2017-07-21 11:19:43",0
183,,13,472,1,,13,テスト,テスト,テスト,テスト,,090,1234,5678,,,,154,0001,1540001,世田谷区池尻,1-1-1,佐川急便,,,0,,,"2017-07-21 11:21:39","2017-07-21 11:21:51",0
184,,1,473,1,,1,テスト,テスト,テスト,テスト,テスト,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2017-08-01 14:54:39","2017-08-01 14:55:02",0
185,,1,474,1,,1,あ,あ,ア,ア,ア,000,00000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-08-16 11:31:24","2017-08-16 11:31:24",0
186,,1,475,1,,1,あ,あ,ア,ア,ア,000,00000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-08-16 17:06:36","2017-08-16 17:07:06",0
187,,1,476,1,,1,あ,あ,ア,ア,ア,000,00000,0000,,,,000,0000,0000000,あ,あ,佐川急便,,,0,,,"2017-08-16 17:09:54","2017-08-16 17:10:29",0
188,,3,477,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 17:29:20","2017-08-16 17:29:20",0
189,,3,478,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 17:29:29","2017-08-16 17:29:51",0
190,,3,479,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 17:38:35","2017-08-16 17:38:40",0
191,,3,480,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 17:47:07","2017-08-16 17:47:10",0
192,,3,481,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 17:51:13","2017-08-16 17:51:17",0
193,,3,482,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 17:56:00","2017-08-16 17:56:06",0
194,,3,483,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 18:01:54","2017-08-16 18:01:54",0
195,,3,484,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 18:13:59","2017-08-16 18:13:59",0
196,,3,485,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 18:15:37","2017-08-16 18:15:41",0
197,,3,486,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 18:22:12","2017-08-16 18:22:12",0
198,,3,487,1,,3,アン,アン,アン,アン,テスト,000,0000,0000,,,,000,0000,0000000,テスト1,テスト2,佐川急便,,,0,,,"2017-08-16 18:31:48","2017-08-16 18:31:48",0
199,,2,488,1,,2,アン,テスト,アン,アン,kozo,000,0000,0000,,,,000,0000,0000000,テスト,テスト,佐川急便,,,0,,,"2017-08-16 19:20:06","2017-08-16 19:20:06",0
200,,1,489,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 10:44:26","2017-08-17 10:45:24",0
201,,1,490,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 10:48:30","2017-08-17 10:48:33",0
202,,1,491,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 10:51:51","2017-08-17 10:51:56",0
203,,1,492,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 10:59:31","2017-08-17 10:59:36",0
204,,1,493,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:00:34","2017-08-17 11:00:50",0
205,,1,494,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:03:15","2017-08-17 11:03:19",0
206,,1,495,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:05:05","2017-08-17 11:05:09",0
207,,1,496,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:08:31","2017-08-17 11:08:36",0
208,,1,497,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:20:17","2017-08-17 11:20:22",0
209,,1,498,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:25:19","2017-08-17 11:25:19",0
210,,1,499,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:39:57","2017-08-17 11:39:57",0
211,,1,500,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:45:03","2017-08-17 11:45:03",0
212,,1,501,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 11:56:58","2017-08-17 12:06:45",0
213,,1,502,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 12:07:57","2017-08-17 12:07:57",0
214,,1,503,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 12:11:52","2017-08-17 12:11:58",0
215,,1,504,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 12:16:13","2017-08-17 12:16:13",0
216,,1,505,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 12:17:24","2017-08-17 12:22:07",0
217,,1,506,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 12:24:37","2017-08-17 12:41:34",0
218,,1,507,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 12:42:19","2017-08-17 12:42:22",0
219,,1,508,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 13:01:06","2017-08-17 14:22:47",0
220,,1,509,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 15:43:26","2017-08-17 15:43:26",0
221,,1,510,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 15:43:41","2017-08-17 15:43:47",0
222,,1,511,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 16:19:37","2017-08-17 16:19:43",0
223,,1,512,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 16:29:11","2017-08-17 16:29:14",0
224,,1,513,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 16:42:37","2017-08-17 16:42:43",0
225,,1,514,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 16:47:14","2017-08-17 16:47:18",0
226,,1,515,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 17:06:09","2017-08-17 17:06:15",0
227,,1,516,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 17:12:53","2017-08-17 17:12:58",0
228,,1,517,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 17:13:40","2017-08-17 17:13:44",0
229,,1,518,1,,1,テストーア,テストーア,テストーア,テストーア,テストーコゾ,000,0000,0001,000,0000,0002,000,0000,0000000,テストーア,テストーア,佐川急便,,,0,,,"2017-08-17 17:19:38","2017-08-17 17:19:42",0
